TMIN_0,TMIN_1,TMIN_2,TMIN_3,TMIN_4,TMIN_5,TMIN_6,TMIN_7,TMIN_8
8.836812680330311,10.481914002536344,12.127015324742377,13.772116646948408,15.417217969154441,17.062319291360474,18.707420613566505,20.352521935772536,21.99762325797857
9.374116278954451,11.00684809215391,12.639579905353365,14.272311718552823,15.90504353175228,17.537775344951736,19.170507158151196,20.803238971350652,22.435970784550108
9.315495814707925,11.014141925290312,12.712788035872698,14.411434146455086,16.110080257037474,17.80872636761986,19.50737247820225,21.206018588784634,22.90466469936702
9.261413611823526,10.976385399398787,12.691357186974047,14.406328974549307,16.121300762124566,17.836272549699828,19.551244337275087,21.266216124850345,22.981187912425607
9.44174731536471,11.076476952345223,12.711206589325736,14.34593622630625,15.980665863286763,17.615395500267276,19.25012513724779,20.8848547742283,22.519584411208815
9.459946227361302,11.123180116195766,12.78641400503023,14.449647893864693,16.11288178269916,17.776115671533624,19.439349560368086,21.102583449202548,22.765817338037014
9.428305875910322,11.087116855043199,12.745927834176076,14.404738813308954,16.063549792441833,17.722360771574706,19.381171750707587,21.039982729840464,22.69879370897334
9.686472193782665,11.338809468776478,12.991146743770292,14.643484018764106,16.29582129375792,17.948158568751737,19.60049584374555,21.25283311873936,22.905170393733176
9.33095246721524,11.073607693779675,12.816262920344107,14.558918146908539,16.301573373472973,18.044228600037407,19.786883826601837,21.52953905316627,23.272194279730705
9.311784444925168,11.062302862832192,12.812821280739216,14.563339698646239,16.313858116553263,18.064376534460287,19.81489495236731,21.565413370274335,23.31593178818136
9.742001989044391,11.390747732474571,13.039493475904749,14.688239219334928,16.336984962765108,17.985730706195284,19.634476449625467,21.283222193055643,22.931967936485822
9.173793017543082,10.89111188292837,12.608430748313662,14.325749613698951,16.04306847908424,17.76038734446953,19.477706209854823,21.19502507524011,22.9123439406254
9.779791702926213,11.502413230936467,13.225034758946723,14.947656286956978,16.670277814967232,18.392899342977486,20.115520870987744,21.838142398998,23.560763927008253
9.099728230283104,10.899260607016727,12.69879298375035,14.498325360483971,16.297857737217594,18.097390113951217,19.89692249068484,21.696454867418463,23.495987244152087
9.155198401785412,10.868923681938314,12.582648962091216,14.296374242244116,16.01009952239702,17.72382480254992,19.43755008270282,21.15127536285572,22.865000643008624
9.197211492348613,10.971299232932736,12.745386973516862,14.519474714100985,16.29356245468511,18.067650195269234,19.84173793585336,21.61582567643748,23.389913417021607
10.09480749033057,11.743998970612004,13.393190450893439,15.042381931174875,16.69157341145631,18.34076489173774,19.98995637201918,21.639147852300614,23.288339332582048
9.952628406717178,11.617858269973272,13.283088133229365,14.948317996485457,16.61354785974155,18.278777722997646,19.94400758625374,21.60923744950983,23.274467312765925
9.47819559089234,11.202966271048389,12.927736951204437,14.652507631360487,16.377278311516534,18.102048991672582,19.826819671828634,21.551590351984682,23.27636103214073
9.492512945363966,11.141336909464027,12.790160873564087,14.438984837664147,16.087808801764208,17.736632765864268,19.38545672996433,21.03428069406439,22.68310465816445
9.14378040686417,10.867904198895399,12.59202799092663,14.31615178295786,16.04027557498909,17.764399367020317,19.488523159051546,21.212646951082778,22.936770743114007
9.529259962810082,11.17040157601332,12.81154318921656,14.452684802419796,16.093826415623035,17.734968028826273,19.376109642029512,21.01725125523275,22.65839286843599
9.117775619447226,10.823408949237546,12.529042279027864,14.234675608818183,15.940308938608503,17.645942268398823,19.351575598189143,21.05720892797946,22.76284225776978
9.048015025719309,10.767621290444803,12.487227555170296,14.20683381989579,15.926440084621284,17.646046349346776,19.36565261407227,21.085258878797767,22.80486514352326
9.555145207364918,11.162587130295577,12.770029053226237,14.377470976156896,15.984912899087554,17.592354822018216,19.199796744948873,20.80723866787953,22.414680590810192
8.689854186730598,10.434685967509377,12.179517748288157,13.924349529066937,15.669181309845715,17.414013090624493,19.158844871403275,20.903676652182057,22.648508432960835
8.92915546976254,10.702487789711968,12.475820109661395,14.249152429610824,16.022484749560252,17.79581706950968,19.569149389459106,21.342481709408535,23.115814029357963
8.631821340153053,10.405080024932097,12.17833870971114,13.951597394490182,15.724856079269227,17.49811476404827,19.271373448827312,21.044632133606356,22.8178908183854
8.820876823903237,10.453094900679746,12.085312977456255,13.717531054232762,15.34974913100927,16.98196720778578,18.614185284562286,20.246403361338793,21.878621438115303
8.849007979127151,10.494449788206797,12.139891597286443,13.785333406366089,15.430775215445735,17.07621702452538,18.721658833605026,20.367100642684672,22.01254245176432
8.391975778064419,10.096272518938003,11.800569259811587,13.504866000685173,15.209162741558757,16.91345948243234,18.617756223305925,20.32205296417951,22.026349705053093
8.114124403771175,9.833586347289037,11.553048290806899,13.272510234324763,14.991972177842625,16.711434121360487,18.43089606487835,20.15035800839621,21.869819951914074
8.194781612384013,9.910008584821805,11.625235557259597,13.340462529697389,15.05568950213518,16.77091647457297,18.486143447010765,20.20137041944856,21.91659739188635
8.54854270428558,10.110425146918146,11.672307589550712,13.234190032183278,14.796072474815844,16.35795491744841,17.919837360080976,19.481719802713542,21.043602245346108
7.902551529771481,9.564730185648468,11.226908841525457,12.889087497402445,14.551266153279432,16.21344480915642,17.875623465033406,19.5378021209104,21.199980776787385
7.821267973364306,9.504627616729938,11.187987260095568,12.871346903461198,14.554706546826829,16.23806619019246,17.92142583355809,19.60478547692372,21.28814512028935
7.27471421772016,8.984370153593442,10.694026089466727,12.40368202534001,14.113337961213293,15.822993897086576,17.532649832959862,19.242305768833145,20.951961704706427
6.970406755209544,8.67301482303495,10.375622890860358,12.078230958685765,13.78083902651117,15.48344709433658,17.186055162161985,18.88866322998739,20.5912712978128
6.957384185357845,8.678574810418535,10.399765435479226,12.120956060539918,13.842146685600607,15.5633373106613,17.28452793572199,19.00571856078268,20.726909185843372
7.211286133318618,8.848842799619083,10.48639946591955,12.123956132220016,13.761512798520481,15.399069464820949,17.036626131121416,18.67418279742188,20.311739463722347
6.685005320936202,8.38306200184514,10.081118682754079,11.779175363663018,13.477232044571956,15.175288725480893,16.87334540638983,18.57140208729877,20.26945876820771
6.635477801810735,8.29585435458425,9.956230907357764,11.616607460131279,13.276984012904794,14.937360565678308,16.597737118451825,18.25811367122534,19.91849022399885
6.4841702802001775,8.120624829202946,9.757079378205713,11.393533927208482,13.029988476211251,14.666443025214019,16.302897574216786,17.939352123219557,19.575806672222324
5.975503160494913,7.615591775940715,9.255680391386516,10.895769006832317,12.535857622278119,14.17594623772392,15.816034853169722,17.456123468615523,19.096212084061325
5.810468456229765,7.523428666447555,9.236388876665345,10.949349086883135,12.662309297100926,14.375269507318714,16.088229717536507,17.801189927754294,19.514150137972084
5.4830873038312005,7.16332405492759,8.84356080602398,10.523797557120368,12.204034308216759,13.884271059313146,15.564507810409538,17.244744561505925,18.924981312602316
5.317499471414751,6.9981039034579755,8.6787083355012,10.359312767544424,12.039917199587649,13.720521631630874,15.401126063674099,17.081730495717323,18.76233492776055
5.322348416303077,7.015980487137048,8.709612557971019,10.403244628804988,12.096876699638958,13.790508770472929,15.4841408413069,17.17777291214087,18.87140498297484
4.778752177498052,6.477565657286413,8.176379137074775,9.875192616863135,11.574006096651498,13.272819576439858,14.971633056228221,16.67044653601658,18.369260015804944
5.371856568528291,7.038323297951921,8.70479002737555,10.37125675679918,12.03772348622281,13.704190215646438,15.370656945070067,17.037123674493696,18.703590403917325
4.486526975400505,6.131797162284165,7.777067349167826,9.422337536051486,11.067607722935147,12.712877909818808,14.358148096702468,16.00341828358613,17.64868847046979
4.599410348663752,6.247790987194865,7.896171625725978,9.544552264257092,11.192932902788204,12.84131354131932,14.489694179850432,16.138074818381543,17.78645545691266
4.772222843411657,6.418479192809221,8.064735542206783,9.710991891604348,11.357248241001912,13.003504590399476,14.649760939797037,16.2960172891946,17.942273638592166
3.8632658827057664,5.607512519968907,7.351759157232047,9.096005794495188,10.840252431758326,12.584499069021467,14.328745706284607,16.072992343547746,17.817238980810888
3.4922350087639944,5.24241758045406,6.992600152144124,8.74278272383419,10.492965295524256,12.24314786721432,13.993330438904387,15.743513010594452,17.493695582284516
3.5318740412975664,5.212800054473113,6.893726067648659,8.574652080824205,10.255578093999752,11.936504107175299,13.617430120350845,15.29835613352639,16.979282146701937
3.41680466649938,5.067218474941044,6.7176322833827085,8.368046091824372,10.018459900266038,11.6688737087077,13.319287517149366,14.969701325591029,16.620115134032694
2.842865917323277,4.542372977376508,6.241880037429739,7.94138709748297,9.6408941575362,11.34040121758943,13.039908277642663,14.739415337695894,16.438922397749124
3.1521087737639086,4.822565439460118,6.493022105156328,8.163478770852537,9.833935436548748,11.504392102244957,13.174848767941166,14.845305433637376,16.515762099333585
2.5381332653898774,4.208070565470935,5.878007865551992,7.547945165633049,9.217882465714107,10.887819765795165,12.55775706587622,14.227694365957278,15.897631666038336
2.294302089647237,3.914156908818325,5.534011727989412,7.153866547160501,8.773721366331587,10.393576185502676,12.013431004673764,13.63328582384485,15.25314064301594
1.8911889802072728,3.6010973980876817,5.311005815968091,7.020914233848499,8.730822651728909,10.440731069609319,12.150639487489727,13.860547905370135,15.570456323250545
1.7072253676121816,3.4267755548671737,5.146325742122166,6.865875929377159,8.585426116632151,10.304976303887143,12.024526491142137,13.744076678397128,15.46362686565212
1.2413332454735642,2.9864057700520235,4.731478294630483,6.476550819208943,8.221623343787403,9.966695868365862,11.711768392944322,13.456840917522781,15.20191344210124
1.875162919325194,3.604430065115025,5.333697210904857,7.062964356694688,8.792231502484519,10.52149864827435,12.250765794064181,13.980032939854013,15.709300085643845
1.6762714275524313,3.3430717109799675,5.009871994407504,6.676672277835041,8.343472561262576,10.010272844690112,11.67707312811765,13.343873411545186,15.010673694972722
1.7225985825041097,3.378604651035837,5.0346107195675645,6.690616788099291,8.346622856631019,10.002628925162746,11.658634993694474,13.314641062226201,14.970647130757929
0.7101297493493943,2.4708692693229777,4.231608789296561,5.992348309270144,7.753087829243728,9.513827349217312,11.274566869190895,13.035306389164479,14.796045909138062
0.5146614323158971,2.2016629838249093,3.888664535333922,5.575666086842935,7.262667638351947,8.949669189860959,10.636670741369972,12.323672292878983,14.010673844387997
0.4496555402517929,2.1598381932877926,3.8700208463237926,5.580203499359792,7.290386152395792,9.000568805431792,10.710751458467792,12.420934111503792,14.131116764539792
0.4050259433465058,2.0945181989369543,3.7840104545274027,5.4735027101178515,7.162994965708299,8.852487221298746,10.541979476889196,12.231471732479644,13.920963988070092
0.5693212070432437,2.264720386701717,3.9601195663601905,5.655518746018664,7.350917925677137,9.04631710533561,10.741716284994084,12.437115464652557,14.13251464431103
0.2271234040666477,1.9498972670962222,3.672671130125797,5.395444993155371,7.118218856184946,8.84099271921452,10.563766582244094,12.286540445273669,14.009314308303244
0.2099768586610684,1.8779354042405851,3.545893949820102,5.213852495399619,6.8818110409791355,8.549769586558652,10.21772813213817,11.885686677717686,13.553645223297202
-0.6607691750269632,1.109193332538196,2.879155840103355,4.649118347668514,6.419080855233673,8.18904336279883,9.95900587036399,11.72896837792915,13.498930885494309
-0.0232456172917967,1.630447216447323,3.284140050186443,4.937832883925562,6.591525717664682,8.2452185514038,9.89891138514292,11.55260421888204,13.20629705262116
-1.1877118826359852,0.5318266106217808,2.2513651038795466,3.970903597137313,5.690442090395079,7.409980583652845,9.12951907691061,10.849057570168377,12.568596063426142
-1.0114030708662247,0.6838832870645783,2.3791696449953816,4.074456002926185,5.769742360856988,7.46502871878779,9.160315076718595,10.855601434649397,12.5508877925802
-1.0294975845031142,0.7061265780296184,2.441750740562351,4.1773749030950835,5.912999065627816,7.64862322816055,9.384247390693282,11.119871553226014,12.855495715758748
-0.754971303687946,0.8739198551573475,2.502811014002641,4.131702172847934,5.760593331693228,7.38948449053852,9.018375649383815,10.647266808229109,12.276157967074402
-0.7754242748015022,0.820984107499445,2.4173924898003922,4.013800872101339,5.610209254402286,7.206617636703233,8.803026019004182,10.399434401305129,11.995842783606076
-1.1157376481140828,0.5057364276965763,2.1272105035072357,3.748684579317895,5.370158655128554,6.991632730939214,8.613106806749872,10.23458088256053,11.85605495837119
-1.998540355417442,-0.3160189932958888,1.3665023688256643,3.049023730947217,4.731545093068771,6.414066455190325,8.096587817311876,9.77910917943343,11.461630541554984
-1.995545435793248,-0.2650119679550449,1.4655214998831583,3.1960549677213614,4.926588435559564,6.657121903397767,8.38765537123597,10.118188839074174,11.848722306912377
-1.9918977471337365,-0.3001628502198752,1.391572046693986,3.0833069436078477,4.775041840521709,6.46677673743557,8.158511634349432,9.850246531263293,11.541981428177154
-1.7791420199278092,-0.14641313618452512,1.486315747558759,3.1190446313020432,4.751773515045327,6.3845023987886105,8.017231282531895,9.64996016627518,11.282689050018464
-2.1136927768972185,-0.44243391490027717,1.2288249470966641,2.9000838090936054,4.571342671090546,6.2426015330874876,7.913860395084429,9.58511925708137,11.256378119078311
-2.9826165315741324,-1.263825668689038,0.45496519419605663,2.1737560570811514,3.8925469199662457,5.61133778285134,7.330128645736435,9.048919508621529,10.767710371506624
